DXEX v3
C:\Documents and Settings\LDA\My Documents\TM_SANTOS\Equipo_5\Trailer.lda
3:11:50 PM
0.00 mm;0.00 mm;2.00 mm
Region1
"Row#"	"AT [ms]"	"LDA1 [m/s]"	
791	103.602	-41.395
792	103.608	-42.045
793	103.713	-42.014
794	104.246	6.216
795	105.022	-41.515
796	106.225	27.820
797	108.438	-41.732
798	108.465	-41.910
799	108.644	-41.826
800	108.851	-41.603
801	108.855	-42.349
802	108.881	-42.106
803	108.892	-42.108
804	108.916	-44.189
805	108.926	-42.921
806	108.961	-41.779
807	109.066	-41.742
808	109.101	-41.852
809	109.133	-41.654
810	109.150	-42.314
811	109.243	-42.071
812	109.289	-41.879
813	109.363	-42.141
814	109.369	-41.583
815	109.488	-42.112
816	109.491	-43.886
817	109.676	-40.516
818	109.691	-42.533
819	109.731	-42.092
820	109.777	-41.840
821	109.906	-40.788
822	109.945	-41.282
823	109.986	-43.089
824	110.028	-42.298
825	110.039	-41.744
826	110.066	-41.681
827	110.098	-41.329
828	110.111	-42.394
829	110.141	-43.052
830	110.154	-41.685
831	110.163	-41.842
832	110.248	-40.716
833	110.259	-42.041
834	110.268	-42.106
835	110.297	-42.805
836	110.335	-42.124
837	110.362	-41.707
838	110.427	-41.899
839	110.466	-42.492
840	110.660	-42.750
841	111.647	-41.985
842	114.529	-19.639
843	115.009	-42.016
844	115.068	-42.594
845	115.140	-42.490
846	115.142	-43.091
847	115.196	-40.971
848	115.279	-41.771
849	115.390	-42.601
850	116.512	-42.445
851	116.656	-42.088
852	116.678	-42.000
853	116.711	-42.130
854	116.980	-42.566
855	117.030	-41.180
856	117.128	-42.656
857	117.842	-41.949
858	117.898	-42.104
859	117.954	-41.883
860	118.067	-41.675
861	118.085	-42.611
862	118.115	-42.337
863	118.153	20.729
864	118.193	-42.453
865	118.198	-41.865
866	118.281	-40.238
867	118.769	-41.566
868	118.804	-42.511
869	118.946	-43.921
870	120.875	-42.280
871	121.276	-41.936
872	121.327	-43.085
873	121.561	-42.969
874	121.627	-41.391
875	121.736	-42.192
876	121.768	-42.218
877	121.877	-42.018
878	121.903	-41.452
879	121.909	-42.778
880	121.934	-42.341
881	121.958	-43.089
882	122.050	-41.687
883	122.096	-41.840
884	122.104	-44.029
885	122.159	-42.216
886	122.162	-42.153
887	122.182	-42.055
888	122.202	-42.034
889	122.231	-41.354
890	122.264	-41.493
891	122.297	-44.359
892	122.311	-41.397
893	122.331	-42.345
894	122.376	-41.842
895	122.442	-43.377
896	122.446	-42.229
897	122.476	-42.525
898	122.521	-43.065
899	122.579	-42.611
900	122.631	-41.932
901	122.648	-41.521
902	122.687	-43.402
903	122.798	-42.453
904	122.883	-42.584
905	122.943	-40.199
906	122.973	-41.763
907	123.042	-41.822
908	123.164	-42.179
909	123.246	-43.385
910	123.270	-42.200
911	123.357	-42.423
912	123.415	-42.233
913	123.506	-42.271
914	123.870	-41.072
915	123.984	-43.341
916	124.460	-41.973
917	124.543	-42.272
